,X,Y,AP1 RTT(mm),AP2 RTT(mm),AP3 RTT(mm),AP4 RTT(mm),AP5 RTT(mm),AP6 RTT(mm),AP7 RTT(mm),AP8 RTT(mm),AP9 RTT(mm),AP10 RTT(mm),AP11 RTT(mm),AP12 RTT(mm),AP13 RTT(mm),AP1 RSS(dBm),AP2 RSS(dBm),AP3 RSS(dBm),AP4 RSS(dBm),AP5 RSS(dBm),AP6 RSS(dBm),AP7 RSS(dBm),AP8 RSS(dBm),AP9 RSS(dBm),AP10 RSS(dBm),AP11 RSS(dBm),AP12 RSS(dBm),AP13 RSS(dBm),LOS APs
47252,97.0,12.0,22423.0,18304.0,13629.0,5060.0,10406.0,15368.0,18029.0,26309.0,100000.0,100000.0,100000.0,100000.0,100000.0,-97.0,-87.0,-86.0,-55.0,-81.0,-85.0,-85.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47253,97.0,12.0,100000.0,18457.0,13685.0,5039.0,10533.0,15300.0,18089.0,26175.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-88.0,-88.0,-55.0,-81.0,-86.0,-85.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47254,97.0,12.0,100000.0,18351.0,13636.0,4987.0,10467.0,15422.0,17970.0,26234.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-87.0,-87.0,-55.0,-81.0,-85.0,-84.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47255,97.0,12.0,100000.0,18295.0,13662.0,4964.0,10416.0,15366.0,17970.0,26341.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-87.0,-87.0,-56.0,-81.0,-85.0,-85.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47256,97.0,12.0,23313.0,18382.0,13657.0,4844.0,10498.0,15300.0,17916.0,26412.0,100000.0,100000.0,100000.0,100000.0,100000.0,-97.0,-87.0,-87.0,-55.0,-81.0,-86.0,-85.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47257,97.0,12.0,100000.0,18373.0,13629.0,5067.0,10498.0,15329.0,17904.0,26292.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-87.0,-86.0,-55.0,-81.0,-85.0,-85.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47258,97.0,12.0,100000.0,18444.0,13662.0,5074.0,10556.0,15305.0,18061.0,26367.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-87.0,-87.0,-55.0,-81.0,-86.0,-85.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47259,97.0,12.0,26116.0,18379.0,13573.0,4950.0,10526.0,15452.0,17934.0,26351.0,100000.0,100000.0,100000.0,100000.0,100000.0,-99.0,-87.0,-87.0,-56.0,-81.0,-85.0,-85.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47260,97.0,12.0,100000.0,18335.0,13634.0,4971.0,10462.0,15455.0,18000.0,26325.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-87.0,-86.0,-55.0,-81.0,-85.0,-85.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47261,97.0,12.0,100000.0,18457.0,13598.0,5140.0,10523.0,15281.0,18030.0,26201.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-87.0,-87.0,-56.0,-81.0,-85.0,-85.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47262,97.0,12.0,100000.0,18538.0,13598.0,4847.0,10498.0,15330.0,18052.0,26264.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-87.0,-87.0,-55.0,-81.0,-85.0,-84.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47263,97.0,12.0,100000.0,18291.0,13671.0,4905.0,10383.0,15270.0,18061.0,26341.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-87.0,-87.0,-56.0,-81.0,-85.0,-85.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47264,97.0,12.0,100000.0,18413.0,13598.0,4837.0,10502.0,15389.0,18138.0,26287.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-88.0,-87.0,-55.0,-82.0,-85.0,-85.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47265,97.0,12.0,100000.0,18263.0,13697.0,4905.0,10446.0,15363.0,17988.0,26346.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-87.0,-87.0,-56.0,-81.0,-85.0,-85.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47266,97.0,12.0,100000.0,18341.0,13634.0,5112.0,10521.0,15576.0,17911.0,26374.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-88.0,-87.0,-55.0,-81.0,-85.0,-84.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47267,97.0,12.0,100000.0,18301.0,13491.0,5034.0,10439.0,15652.0,18056.0,26313.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-87.0,-87.0,-56.0,-81.0,-85.0,-85.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47268,97.0,12.0,100000.0,18351.0,13662.0,4816.0,10554.0,15604.0,17972.0,26313.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-88.0,-87.0,-55.0,-81.0,-85.0,-85.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47269,97.0,12.0,100000.0,18341.0,13598.0,5039.0,10474.0,15563.0,17848.0,26311.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-88.0,-87.0,-56.0,-81.0,-85.0,-85.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47270,97.0,12.0,100000.0,18266.0,13563.0,5062.0,10502.0,15506.0,17998.0,26338.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-88.0,-87.0,-56.0,-81.0,-85.0,-84.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47271,97.0,12.0,100000.0,18254.0,13624.0,4819.0,10526.0,15523.0,17911.0,26229.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-88.0,-87.0,-56.0,-81.0,-85.0,-85.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47272,97.0,12.0,100000.0,18351.0,13702.0,4969.0,10465.0,15504.0,18026.0,26262.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-87.0,-88.0,-55.0,-82.0,-85.0,-84.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47273,97.0,12.0,100000.0,18304.0,13598.0,5105.0,10460.0,15562.0,17998.0,26346.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-87.0,-87.0,-55.0,-81.0,-85.0,-84.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47274,97.0,12.0,100000.0,18338.0,13631.0,5098.0,10413.0,15539.0,17969.0,26346.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-87.0,-88.0,-55.0,-81.0,-85.0,-84.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47275,97.0,12.0,100000.0,18382.0,13540.0,4941.0,10495.0,15532.0,18080.0,26351.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-87.0,-87.0,-55.0,-81.0,-85.0,-84.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47276,97.0,12.0,22695.0,18329.0,13687.0,5039.0,10441.0,15485.0,18019.0,26287.0,100000.0,100000.0,100000.0,100000.0,100000.0,-97.0,-87.0,-87.0,-56.0,-81.0,-85.0,-84.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47277,97.0,12.0,100000.0,18532.0,13687.0,4842.0,10380.0,15563.0,17960.0,26316.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-87.0,-87.0,-56.0,-82.0,-85.0,-85.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47278,97.0,12.0,24954.0,18338.0,13566.0,5128.0,10430.0,15532.0,18028.0,26198.0,100000.0,100000.0,100000.0,100000.0,100000.0,-98.0,-87.0,-87.0,-55.0,-81.0,-85.0,-84.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47279,97.0,12.0,100000.0,18413.0,13723.0,5142.0,10432.0,15491.0,17967.0,26463.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-86.0,-87.0,-55.0,-82.0,-85.0,-84.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47280,98.0,11.0,21782.0,16382.0,14438.0,5170.0,12984.0,15879.0,19866.0,27162.0,100000.0,100000.0,100000.0,100000.0,100000.0,-88.0,-79.0,-87.0,-59.0,-85.0,-73.0,-86.0,-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47281,98.0,11.0,21935.0,16426.0,14348.0,5079.0,12963.0,15879.0,19395.0,27218.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-79.0,-88.0,-60.0,-86.0,-74.0,-87.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47282,98.0,11.0,21804.0,16510.0,14435.0,5233.0,12991.0,15916.0,19554.0,27112.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-79.0,-88.0,-61.0,-86.0,-74.0,-87.0,-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47283,98.0,11.0,21744.0,16301.0,14473.0,5236.0,13050.0,15858.0,20104.0,27016.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-79.0,-88.0,-60.0,-86.0,-74.0,-87.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47284,98.0,11.0,21785.0,16426.0,14385.0,5170.0,13080.0,15834.0,19854.0,27141.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-79.0,-88.0,-61.0,-86.0,-74.0,-87.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47285,98.0,11.0,21460.0,16313.0,14473.0,5233.0,13083.0,15834.0,19875.0,27283.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-61.0,-86.0,-74.0,-87.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47286,98.0,11.0,21826.0,16345.0,100000.0,5112.0,13055.0,15802.0,19816.0,27201.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-200.0,-61.0,-86.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47287,98.0,11.0,21966.0,16188.0,14788.0,5233.0,13032.0,15873.0,19516.0,27227.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-81.0,-88.0,-61.0,-86.0,-74.0,-87.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47288,98.0,11.0,22023.0,17091.0,14432.0,5229.0,12813.0,15802.0,19904.0,27087.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-82.0,-88.0,-62.0,-85.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47289,98.0,11.0,21866.0,16266.0,14660.0,5348.0,12368.0,15804.0,19979.0,27084.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-81.0,-88.0,-62.0,-85.0,-74.0,-88.0,-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47290,98.0,11.0,21901.0,16426.0,14716.0,5379.0,12490.0,15942.0,20013.0,27220.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-83.0,-87.0,-61.0,-85.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47291,98.0,11.0,21738.0,16354.0,14745.0,5341.0,12485.0,15942.0,19594.0,27136.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-83.0,-85.0,-61.0,-86.0,-75.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47292,98.0,11.0,21738.0,16316.0,14770.0,5402.0,12462.0,15957.0,19629.0,27110.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-83.0,-86.0,-62.0,-85.0,-74.0,-88.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47293,98.0,11.0,22060.0,16188.0,14948.0,5224.0,12905.0,15914.0,19773.0,27108.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-83.0,-88.0,-61.0,-86.0,-73.0,-88.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47294,98.0,11.0,22013.0,16348.0,14635.0,5079.0,13071.0,15748.0,18529.0,27195.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-61.0,-85.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47295,98.0,11.0,21798.0,16351.0,14588.0,5259.0,13165.0,15960.0,19541.0,27169.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-81.0,-88.0,-60.0,-85.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47296,98.0,11.0,21663.0,16385.0,14707.0,5166.0,13141.0,15940.0,18610.0,27187.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-80.0,-89.0,-60.0,-85.0,-74.0,-87.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47297,98.0,11.0,21610.0,16307.0,14582.0,5191.0,12959.0,15914.0,18585.0,27115.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-81.0,-88.0,-61.0,-86.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47298,98.0,11.0,21907.0,16426.0,14535.0,5287.0,12952.0,15942.0,19091.0,27225.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-60.0,-85.0,-74.0,-87.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47299,98.0,11.0,21819.0,16348.0,14854.0,5236.0,12966.0,15853.0,19816.0,27136.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-61.0,-86.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47300,98.0,11.0,100000.0,16435.0,14779.0,5294.0,12987.0,15912.0,19894.0,26972.0,100000.0,100000.0,100000.0,100000.0,100000.0,-200.0,-80.0,-88.0,-60.0,-85.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47301,98.0,11.0,22141.0,16276.0,14660.0,5316.0,12816.0,15919.0,19904.0,27136.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-81.0,-88.0,-61.0,-86.0,-74.0,-88.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47302,98.0,11.0,21848.0,16307.0,14585.0,5215.0,12818.0,15865.0,19707.0,27138.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-81.0,-88.0,-61.0,-85.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47303,98.0,11.0,21688.0,16257.0,14638.0,5158.0,12780.0,15848.0,19904.0,27192.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-61.0,-85.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47304,98.0,11.0,21669.0,16301.0,14666.0,5695.0,12813.0,15947.0,19782.0,27199.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-81.0,-88.0,-61.0,-85.0,-74.0,-88.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47305,98.0,11.0,22013.0,16395.0,14676.0,5264.0,12724.0,15914.0,19910.0,27138.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-81.0,-88.0,-61.0,-86.0,-74.0,-87.0,-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47306,98.0,11.0,21670.0,16385.0,14504.0,5222.0,12816.0,15923.0,19744.0,27244.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-81.0,-88.0,-61.0,-85.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47307,98.0,11.0,21701.0,16432.0,14704.0,5222.0,12839.0,15916.0,19816.0,27218.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-81.0,-87.0,-61.0,-85.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47308,98.0,11.0,21807.0,16345.0,14794.0,5311.0,12893.0,15837.0,19779.0,27199.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-60.0,-84.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47309,98.0,11.0,21823.0,16426.0,14779.0,5257.0,12745.0,15862.0,19741.0,27136.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-61.0,-85.0,-73.0,-87.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47310,98.0,11.0,21935.0,16429.0,14788.0,5212.0,12720.0,15919.0,19432.0,27042.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-79.0,-88.0,-61.0,-85.0,-73.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47311,98.0,11.0,21891.0,16510.0,14779.0,5287.0,12813.0,15771.0,19385.0,26991.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-80.0,-88.0,-61.0,-85.0,-73.0,-87.0,-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47312,98.0,11.0,21866.0,16382.0,14741.0,5372.0,12712.0,15804.0,19438.0,27166.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-79.0,-88.0,-62.0,-85.0,-74.0,-88.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47313,98.0,11.0,21888.0,16388.0,14813.0,5313.0,12816.0,15806.0,19854.0,27110.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-61.0,-86.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47314,98.0,11.0,21857.0,16388.0,14816.0,5224.0,12806.0,15776.0,20088.0,27272.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-61.0,-86.0,-73.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47315,98.0,11.0,21854.0,16435.0,14895.0,5313.0,12752.0,15804.0,19866.0,27110.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-87.0,-61.0,-85.0,-74.0,-87.0,-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47316,98.0,11.0,21963.0,16413.0,14857.0,5316.0,12755.0,15830.0,19466.0,27190.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-61.0,-85.0,-74.0,-87.0,-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47317,98.0,11.0,21904.0,16457.0,14854.0,5189.0,12872.0,15916.0,19966.0,27138.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-79.0,-88.0,-61.0,-85.0,-73.0,-87.0,-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47318,98.0,11.0,21694.0,16423.0,14710.0,5245.0,12748.0,15879.0,19460.0,27141.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-61.0,-85.0,-73.0,-87.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47319,98.0,11.0,22016.0,16426.0,14854.0,5283.0,12783.0,15841.0,20004.0,26965.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-79.0,-88.0,-61.0,-86.0,-73.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47320,98.0,11.0,21923.0,16423.0,14623.0,5189.0,12780.0,15832.0,18919.0,27026.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-80.0,-88.0,-61.0,-85.0,-73.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47321,98.0,11.0,21848.0,16385.0,14663.0,5212.0,12866.0,15893.0,20048.0,27141.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-61.0,-86.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47322,98.0,11.0,21748.0,16432.0,14676.0,5304.0,12759.0,15862.0,20201.0,27133.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-62.0,-86.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47323,98.0,11.0,22020.0,16495.0,14676.0,5189.0,100000.0,15895.0,19966.0,27166.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-61.0,-200.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47324,98.0,11.0,21779.0,16373.0,14748.0,5231.0,12870.0,15916.0,19835.0,27164.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-80.0,-88.0,-60.0,-85.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47325,98.0,11.0,21901.0,16351.0,14782.0,5257.0,12874.0,15879.0,19894.0,27194.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-61.0,-86.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47326,98.0,11.0,21963.0,16382.0,14754.0,5308.0,100000.0,15853.0,20179.0,27136.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-62.0,-200.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47327,98.0,11.0,22060.0,16423.0,14748.0,5294.0,12780.0,15919.0,19579.0,27143.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-62.0,-85.0,-74.0,-86.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47328,98.0,11.0,21860.0,16432.0,14616.0,5369.0,12663.0,15895.0,20216.0,27049.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-80.0,-88.0,-61.0,-86.0,-74.0,-86.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47329,98.0,11.0,21776.0,16420.0,14741.0,5189.0,12727.0,15886.0,19551.0,27162.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-79.0,-88.0,-61.0,-86.0,-74.0,-87.0,-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47330,98.0,11.0,21929.0,16379.0,14616.0,5294.0,12670.0,15929.0,19616.0,27040.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-79.0,-88.0,-62.0,-86.0,-74.0,-86.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47331,98.0,11.0,21826.0,16420.0,14554.0,5318.0,100000.0,15888.0,20241.0,27051.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-79.0,-88.0,-62.0,-200.0,-75.0,-86.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47332,98.0,11.0,21841.0,16351.0,14826.0,5323.0,12808.0,15860.0,20438.0,27077.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-79.0,-87.0,-62.0,-85.0,-74.0,-86.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47333,98.0,11.0,21926.0,16344.0,14895.0,5255.0,12745.0,15834.0,19673.0,27225.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-79.0,-88.0,-62.0,-87.0,-74.0,-86.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47334,98.0,11.0,22219.0,16388.0,14788.0,5332.0,12696.0,15776.0,19029.0,27075.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-79.0,-88.0,-62.0,-86.0,-74.0,-86.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47335,98.0,11.0,22051.0,16426.0,14829.0,5353.0,12684.0,15919.0,18657.0,27159.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-79.0,-88.0,-62.0,-86.0,-73.0,-86.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47336,98.0,11.0,22098.0,16391.0,14663.0,5362.0,100000.0,15919.0,18616.0,26995.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-78.0,-88.0,-63.0,-200.0,-74.0,-86.0,-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47337,98.0,11.0,22001.0,16388.0,14854.0,5451.0,12628.0,15865.0,18570.0,27077.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-78.0,-88.0,-62.0,-84.0,-74.0,-86.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47338,98.0,11.0,22151.0,16395.0,14745.0,5334.0,12722.0,15886.0,19126.0,27023.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-78.0,-88.0,-62.0,-86.0,-74.0,-86.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47339,98.0,11.0,21963.0,16426.0,14898.0,5346.0,12659.0,15860.0,18969.0,27073.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-79.0,-88.0,-62.0,-86.0,-73.0,-86.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47340,98.0,11.0,21926.0,16345.0,14832.0,5451.0,100000.0,15891.0,19229.0,27145.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-79.0,-87.0,-62.0,-200.0,-74.0,-87.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47341,98.0,11.0,21929.0,16382.0,14888.0,5482.0,12724.0,15884.0,19207.0,27141.0,100000.0,100000.0,100000.0,100000.0,100000.0,-90.0,-78.0,-87.0,-61.0,-84.0,-74.0,-86.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47342,98.0,11.0,22041.0,16338.0,14823.0,5484.0,12668.0,15776.0,18532.0,26993.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-78.0,-88.0,-62.0,-86.0,-73.0,-86.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47343,98.0,11.0,21904.0,16316.0,14737.0,5362.0,12724.0,15879.0,18691.0,27075.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-78.0,-88.0,-62.0,-86.0,-74.0,-86.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47344,98.0,11.0,22013.0,16388.0,14810.0,5316.0,12548.0,15832.0,20288.0,27026.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-79.0,-88.0,-62.0,-86.0,-73.0,-86.0,-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47345,98.0,11.0,21766.0,16301.0,14863.0,5367.0,100000.0,15914.0,20091.0,27131.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-83.0,-86.0,-61.0,-200.0,-74.0,-88.0,-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
47346,98.0,11.0,21885.0,16457.0,14344.0,5489.0,12375.0,15891.0,19860.0,27049.0,100000.0,100000.0,100000.0,100000.0,100000.0,-89.0,-78.0,-88.0,-61.0,-83.0,-74.0,-86.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,None
